batch_id,fish_species,has_temperature_telemetry,temperature_reading_count,current_temperature,average_temperature,minimum_temperature,maximum_temperature,air_temperature,humidity,storage_duration_hours,transport_duration_hours,time_above_limit_minutes,temperature_violation_count,time_since_catch_hours,spoilage_risk
SYNTH-BATCH-000175,Mackerel,True,78,8.23,8.16,7.6,9.11,8.94,62.81,89.85,22.95,1376.94,77,89.85,HIGH
SYNTH-BATCH-000176,Tilapia,True,10,1.02,0.62,0.14,2.38,0.41,80.35,12.9,2.58,0.0,0,12.9,LOW
SYNTH-BATCH-000176,Tilapia,True,13,2.02,2.34,1.7,5.05,5.92,,25.81,7.37,90.55,4,25.81,LOW
SYNTH-BATCH-000176,Tilapia,False,0,,,,,3.29,77.3,38.71,6.53,0.0,0,38.71,LOW
SYNTH-BATCH-000176,Tilapia,True,150,1.76,1.72,-0.28,3.65,-0.35,79.27,51.61,28.09,31.12,1,51.61,LOW
SYNTH-BATCH-000177,Other,True,26,5.27,5.19,2.48,6.1,6.46,84.61,25.59,5.22,197.43,16,25.59,MEDIUM
SYNTH-BATCH-000177,Other,True,23,5.65,6.11,4.93,10.14,8.33,84.86,51.18,9.28,556.56,23,51.18,HIGH
SYNTH-BATCH-000177,Other,True,42,5.76,6.47,5.76,9.35,10.28,89.72,76.76,23.51,1410.33,42,76.76,HIGH
SYNTH-BATCH-000177,Other,True,62,8.34,7.6,5.72,9.09,7.98,,102.35,27.36,1641.58,61,102.35,HIGH
SYNTH-BATCH-000178,Tilapia,True,12,7.24,5.04,2.57,8.14,7.64,87.58,6.23,2.67,124.26,11,6.23,MEDIUM
SYNTH-BATCH-000178,Tilapia,True,21,6.14,5.51,3.84,8.12,7.16,87.77,12.45,3.46,172.49,17,12.45,MEDIUM
SYNTH-BATCH-000178,Tilapia,True,28,7.11,6.19,5.37,7.11,4.97,92.04,18.68,6.59,328.96,24,18.68,MEDIUM
SYNTH-BATCH-000178,Tilapia,True,16,3.57,5.46,3.06,6.32,5.7,88.11,24.91,3.66,149.31,11,24.91,MEDIUM
SYNTH-BATCH-000179,Tilapia,True,27,9.37,7.89,5.37,9.37,9.45,75.02,40.15,12.12,727.15,26,40.15,MEDIUM
SYNTH-BATCH-000179,Tilapia,True,112,7.78,8.51,7.78,9.81,6.94,79.48,80.29,28.54,1712.4,112,80.29,HIGH
SYNTH-BATCH-000179,Tilapia,True,107,8.84,8.84,6.8,9.57,8.0,74.81,120.44,21.68,1300.8,106,120.44,HIGH
SYNTH-BATCH-000179,Tilapia,True,183,9.18,8.46,7.8,11.6,10.37,75.22,160.58,73.9,4434.0,183,160.58,HIGH
SYNTH-BATCH-000180,Tuna,True,14,8.72,7.14,4.93,9.48,9.05,82.67,14.59,6.19,371.4,14,14.59,MEDIUM
SYNTH-BATCH-000180,Tuna,False,0,,,,,5.9,84.41,29.18,9.68,0.0,0,29.18,LOW
SYNTH-BATCH-000180,Tuna,False,0,,,,,9.41,85.81,43.77,23.84,0.0,0,43.77,LOW
SYNTH-BATCH-000180,Tuna,True,86,6.82,6.21,3.88,8.04,8.56,84.65,58.36,20.03,1091.17,78,58.36,MEDIUM
SYNTH-BATCH-000181,Mackerel,True,33,6.05,5.51,4.2,8.95,3.48,78.4,21.04,5.91,318.16,29,21.04,MEDIUM
SYNTH-BATCH-000181,Mackerel,True,28,8.43,8.03,6.89,10.95,5.46,75.49,42.09,13.78,826.79,28,42.09,HIGH
SYNTH-BATCH-000181,Mackerel,True,123,6.76,6.33,4.41,8.39,7.25,77.81,63.13,25.21,1438.59,117,63.13,HIGH
SYNTH-BATCH-000181,Mackerel,True,200,6.32,6.61,4.12,10.23,3.32,82.53,84.18,37.31,2238.31,200,84.18,HIGH
SYNTH-BATCH-000182,Tuna,True,13,2.17,2.75,2.17,3.12,1.98,86.74,17.01,3.31,19.81,3,17.01,LOW
SYNTH-BATCH-000182,Tuna,True,14,4.2,4.63,3.92,8.58,5.22,88.32,34.02,5.37,245.19,10,34.02,MEDIUM
SYNTH-BATCH-000182,Tuna,True,54,3.47,4.23,3.47,8.1,2.73,85.54,51.03,25.17,1020.27,37,51.03,MEDIUM
SYNTH-BATCH-000182,Tuna,True,61,5.22,3.61,1.78,6.3,2.32,84.39,68.04,18.72,513.47,29,68.04,MEDIUM
SYNTH-BATCH-000183,Sardine,True,27,10.89,9.66,8.06,11.42,9.5,71.53,15.34,5.35,320.96,26,15.34,HIGH
SYNTH-BATCH-000183,Sardine,True,40,9.29,8.42,6.74,10.92,11.26,61.4,30.68,14.0,839.97,40,30.68,HIGH
SYNTH-BATCH-000183,Sardine,False,0,,,,,6.93,69.52,46.02,16.1,0.0,0,46.02,MEDIUM
SYNTH-BATCH-000183,Sardine,True,142,9.45,9.86,9.45,13.47,7.83,69.79,61.36,25.6,1536.0,142,61.36,HIGH
SYNTH-BATCH-000184,Snapper,True,33,1.57,1.75,-1.02,3.0,1.83,79.48,19.14,8.01,0.0,0,19.14,LOW
SYNTH-BATCH-000184,Snapper,True,57,2.79,2.92,2.22,3.96,4.29,85.3,38.28,13.07,146.25,12,38.28,LOW
SYNTH-BATCH-000184,Snapper,True,33,3.97,3.1,1.06,4.72,4.74,81.35,57.42,11.23,181.89,8,57.42,MEDIUM
SYNTH-BATCH-000184,Snapper,True,118,4.46,4.13,2.21,4.46,4.27,87.16,76.56,32.48,726.42,46,76.56,MEDIUM
SYNTH-BATCH-000185,Sardine,True,29,9.59,8.92,7.84,11.33,10.0,81.16,40.62,8.73,523.5,29,40.62,HIGH
SYNTH-BATCH-000185,Sardine,True,139,9.53,9.43,6.98,10.87,6.92,79.1,81.25,35.89,2153.37,139,81.25,HIGH
SYNTH-BATCH-000185,Sardine,True,56,7.16,6.45,6.09,7.16,7.26,,121.87,20.01,1040.37,48,121.87,HIGH
SYNTH-BATCH-000185,Sardine,True,305,8.67,9.17,8.67,12.17,9.04,82.79,162.5,75.59,4535.1,305,162.5,HIGH
SYNTH-BATCH-000186,Sardine,True,4,6.14,7.35,6.14,9.98,7.33,59.66,10.42,1.92,115.19,4,10.42,MEDIUM
SYNTH-BATCH-000186,Sardine,True,13,7.15,7.43,5.29,10.54,6.98,58.08,20.85,4.28,256.62,13,20.85,HIGH
SYNTH-BATCH-000186,Sardine,True,14,7.91,8.6,6.59,10.32,8.08,60.11,31.27,8.76,525.39,14,31.27,HIGH
SYNTH-BATCH-000186,Sardine,False,0,,,,,4.46,58.39,41.7,5.64,0.0,0,41.7,LOW
SYNTH-BATCH-000187,Sardine,True,24,6.31,7.13,6.31,10.39,4.78,85.72,16.0,4.93,295.8,22,16.0,HIGH
SYNTH-BATCH-000187,Sardine,True,17,6.87,6.52,5.75,6.87,7.89,88.02,32.0,8.66,442.57,16,32.0,MEDIUM
SYNTH-BATCH-000187,Sardine,True,26,9.43,8.35,6.01,9.43,4.32,80.21,47.99,6.5,390.0,25,47.99,HIGH
SYNTH-BATCH-000187,Sardine,True,55,7.8,9.24,7.8,12.45,7.84,84.62,63.99,34.09,2045.4,55,63.99,HIGH
SYNTH-BATCH-000188,Sardine,True,49,2.48,2.81,1.69,5.55,3.2,87.9,41.51,13.29,240.24,14,41.51,LOW
SYNTH-BATCH-000188,Sardine,False,0,,,,,3.46,97.32,83.02,30.53,0.0,0,83.02,MEDIUM
SYNTH-BATCH-000188,Sardine,True,152,3.88,2.08,-0.7,3.88,4.85,91.53,124.52,61.81,294.39,11,124.52,MEDIUM
SYNTH-BATCH-000188,Sardine,True,185,5.23,4.75,3.34,8.6,3.29,89.72,166.03,73.14,3414.85,144,166.03,HIGH
SYNTH-BATCH-000189,Other,True,63,6.23,6.9,4.67,7.77,8.01,81.2,36.73,12.57,731.14,62,36.73,HIGH
SYNTH-BATCH-000189,Other,True,26,8.89,8.21,5.56,9.03,4.75,83.47,73.46,14.06,843.5,26,73.46,HIGH
SYNTH-BATCH-000189,Other,True,238,9.03,9.27,7.12,10.21,6.82,86.25,110.19,57.76,3465.47,238,110.19,HIGH
SYNTH-BATCH-000189,Other,True,175,8.02,7.9,6.82,9.73,8.82,77.74,146.92,33.67,2020.18,175,146.92,HIGH
SYNTH-BATCH-000190,Other,True,29,5.8,5.41,5.0,5.8,5.26,62.62,20.14,5.03,191.1,19,20.14,MEDIUM
SYNTH-BATCH-000190,Other,True,95,6.2,5.5,2.72,6.2,6.18,65.02,40.29,20.46,829.12,64,40.29,MEDIUM
SYNTH-BATCH-000190,Other,True,60,4.11,5.72,3.1,7.76,5.26,63.35,60.43,20.01,993.24,49,60.43,HIGH
SYNTH-BATCH-000190,Other,True,110,5.92,4.67,3.76,8.8,6.59,68.19,80.57,30.86,1452.88,87,80.57,HIGH
SYNTH-BATCH-000191,Snapper,True,91,4.04,4.23,2.42,6.64,5.44,94.36,31.42,15.58,522.52,52,31.42,MEDIUM
SYNTH-BATCH-000191,Snapper,True,146,4.11,4.35,3.99,4.68,4.45,98.33,62.85,32.77,817.6,63,62.85,MEDIUM
SYNTH-BATCH-000191,Snapper,True,68,5.66,4.54,3.12,8.73,4.98,97.39,94.27,28.2,1291.88,53,94.27,HIGH
SYNTH-BATCH-000191,Snapper,True,156,6.61,5.27,4.83,9.45,3.7,89.89,125.7,37.51,2044.77,143,125.7,HIGH
SYNTH-BATCH-000192,Sardine,True,8,4.75,3.78,2.25,5.89,1.88,79.93,9.75,3.26,86.81,5,9.75,MEDIUM
SYNTH-BATCH-000192,Sardine,True,10,6.84,4.55,2.27,6.84,3.06,83.4,19.5,5.79,212.75,7,19.5,MEDIUM
SYNTH-BATCH-000192,Sardine,True,27,3.35,3.63,2.73,7.18,2.95,80.75,29.25,5.35,169.9,15,29.25,MEDIUM
SYNTH-BATCH-000192,Sardine,True,60,3.68,3.55,1.06,4.96,,75.65,39.01,21.21,436.65,24,39.01,MEDIUM
SYNTH-BATCH-000193,Sardine,True,72,5.56,5.14,2.39,8.01,6.47,88.71,35.98,19.56,912.82,56,35.98,MEDIUM
SYNTH-BATCH-000193,Sardine,True,61,5.02,5.46,3.55,7.92,4.08,90.07,71.96,11.11,539.31,53,71.96,HIGH
SYNTH-BATCH-000193,Sardine,True,255,6.41,5.58,3.24,6.61,7.03,93.41,107.95,58.43,2518.31,184,107.95,HIGH
SYNTH-BATCH-000193,Sardine,False,0,,,,,8.38,86.5,143.93,38.59,0.0,0,143.93,MEDIUM
SYNTH-BATCH-000194,Sardine,False,0,,,,,9.81,65.23,30.84,10.91,0.0,0,30.84,LOW
SYNTH-BATCH-000194,Sardine,True,87,7.49,8.44,7.49,11.19,8.49,63.95,61.68,22.25,1334.72,86,61.68,HIGH
SYNTH-BATCH-000194,Sardine,True,106,10.47,10.67,8.62,14.2,8.13,61.79,92.52,43.63,2617.65,106,92.52,HIGH
SYNTH-BATCH-000194,Sardine,True,99,10.15,9.48,8.25,13.3,7.75,64.65,123.36,33.42,2004.97,96,123.36,HIGH
SYNTH-BATCH-000195,Sardine,True,22,0.34,0.75,-1.3,1.81,5.23,79.87,16.6,4.22,0.0,0,16.6,LOW
SYNTH-BATCH-000195,Sardine,True,26,2.39,2.17,-0.11,3.05,3.35,72.79,33.21,5.37,7.79,0,33.21,LOW
SYNTH-BATCH-000195,Sardine,True,87,6.39,4.43,2.23,6.41,1.79,75.45,49.81,17.41,588.65,49,49.81,MEDIUM
SYNTH-BATCH-000195,Sardine,True,94,2.64,3.45,2.27,5.0,0.72,77.87,66.42,30.6,612.43,34,66.42,MEDIUM
SYNTH-BATCH-000196,Other,True,7,10.11,9.1,6.47,10.67,9.77,82.78,21.05,3.18,190.71,7,21.05,MEDIUM
SYNTH-BATCH-000196,Other,True,23,9.72,9.14,7.22,10.76,7.17,86.94,42.1,7.68,460.8,23,42.1,HIGH
SYNTH-BATCH-000196,Other,True,36,8.19,9.51,6.91,11.65,10.36,81.82,63.16,16.52,991.2,36,63.16,HIGH
SYNTH-BATCH-000196,Other,True,79,10.75,9.18,6.99,11.57,9.2,,84.21,29.48,1768.8,78,84.21,HIGH
SYNTH-BATCH-000197,Tuna,False,0,,,,,7.41,92.53,16.22,3.54,0.0,0,16.22,LOW
SYNTH-BATCH-000197,Tuna,True,36,6.79,6.46,4.8,6.79,8.13,88.91,32.45,14.92,750.89,31,32.45,HIGH
SYNTH-BATCH-000197,Tuna,True,153,8.36,8.51,6.68,9.02,6.77,93.2,48.67,26.11,1566.55,153,48.67,HIGH
SYNTH-BATCH-000197,Tuna,True,61,5.05,6.75,5.05,8.42,,88.02,64.9,10.96,657.6,61,64.9,HIGH
SYNTH-BATCH-000198,Sardine,True,10,3.57,2.73,1.74,4.68,2.14,78.44,5.75,2.6,34.58,1,5.75,LOW
SYNTH-BATCH-000198,Sardine,True,15,3.27,3.98,3.27,4.88,7.68,86.49,11.5,5.52,128.41,5,11.5,LOW
SYNTH-BATCH-000198,Sardine,True,13,4.23,4.51,3.79,7.79,3.99,84.35,17.25,2.25,92.45,9,17.25,MEDIUM
SYNTH-BATCH-000198,Sardine,True,21,2.51,2.84,0.65,3.87,4.87,84.96,23.0,9.81,100.45,3,23.0,LOW
SYNTH-BATCH-000199,Sardine,True,36,-0.46,0.29,-0.46,2.75,1.97,63.5,33.72,10.87,0.0,2,33.72,LOW
SYNTH-BATCH-000199,Sardine,True,98,0.67,0.24,-0.82,2.28,-1.45,70.61,67.44,24.98,0.0,1,67.44,LOW
SYNTH-BATCH-000199,Sardine,True,105,2.34,2.35,0.65,5.4,-0.0,66.24,101.16,35.83,503.38,23,101.16,MEDIUM
SYNTH-BATCH-000199,Sardine,True,111,3.22,2.78,1.72,3.53,1.19,70.26,134.88,38.24,312.58,14,134.88,MEDIUM
SYNTH-BATCH-000200,Snapper,True,29,2.84,3.72,1.14,7.62,3.22,62.23,37.64,8.68,300.29,16,37.64,MEDIUM
SYNTH-BATCH-000200,Snapper,False,0,,,,,6.31,61.29,75.27,31.57,0.0,0,75.27,LOW
SYNTH-BATCH-000200,Snapper,True,216,3.94,2.91,2.33,5.37,2.77,60.64,112.91,46.04,823.04,66,112.91,MEDIUM
SYNTH-BATCH-000200,Snapper,True,130,4.32,3.89,1.72,4.32,5.73,59.43,150.54,24.33,485.56,43,150.54,MEDIUM
SYNTH-BATCH-000201,Snapper,True,101,1.58,1.81,1.58,4.86,2.7,76.26,37.95,17.69,133.84,13,37.95,LOW
SYNTH-BATCH-000201,Snapper,True,91,1.73,2.63,1.48,3.31,2.36,73.44,75.9,41.71,250.91,8,75.9,LOW
SYNTH-BATCH-000201,Snapper,True,69,0.4,1.08,0.4,2.28,1.3,72.79,113.85,17.69,0.0,1,113.85,LOW
SYNTH-BATCH-000201,Snapper,True,222,4.04,4.67,2.83,6.95,1.79,74.11,151.8,59.92,2287.31,142,151.8,HIGH
SYNTH-BATCH-000202,Tuna,True,24,9.09,7.81,5.58,9.81,8.91,91.23,15.47,4.98,298.53,24,15.47,MEDIUM
SYNTH-BATCH-000202,Tuna,True,32,6.78,6.94,4.31,9.59,5.47,87.46,30.93,15.48,928.5,32,30.93,HIGH
SYNTH-BATCH-000202,Tuna,True,76,9.7,9.52,7.88,10.01,6.58,91.79,46.4,24.49,1469.31,76,46.4,HIGH
SYNTH-BATCH-000202,Tuna,True,107,7.96,7.84,5.41,10.47,6.73,94.88,61.86,18.18,1090.8,106,61.86,HIGH
SYNTH-BATCH-000203,Tuna,True,52,6.56,7.58,5.88,11.53,7.3,91.34,27.0,9.95,596.74,52,27.0,HIGH
SYNTH-BATCH-000203,Tuna,True,19,9.14,8.16,7.78,11.88,10.53,,54.0,6.95,417.0,18,54.0,HIGH
SYNTH-BATCH-000203,Tuna,True,58,6.96,6.62,3.95,9.89,10.36,87.19,80.99,31.29,1877.4,57,80.99,HIGH
SYNTH-BATCH-000203,Tuna,True,105,9.19,7.36,5.06,10.48,7.46,85.65,107.99,25.18,1510.77,105,107.99,HIGH
SYNTH-BATCH-000204,Tuna,True,31,3.4,2.9,2.32,3.4,6.81,96.26,31.99,16.1,134.69,2,31.99,LOW
SYNTH-BATCH-000204,Tuna,True,88,4.37,4.35,3.98,6.75,2.15,92.53,63.97,32.95,1150.02,52,63.97,HIGH
SYNTH-BATCH-000204,Tuna,True,85,3.51,4.67,1.89,7.2,4.76,89.04,95.96,14.59,574.48,57,95.96,HIGH
SYNTH-BATCH-000204,Tuna,True,335,3.0,3.52,0.88,7.11,4.24,90.95,127.94,67.65,2073.8,171,127.94,HIGH
SYNTH-BATCH-000205,Tilapia,False,0,,,,,8.91,70.97,39.36,16.72,0.0,0,39.36,LOW
SYNTH-BATCH-000205,Tilapia,True,102,8.77,7.63,7.33,9.32,10.51,73.71,78.71,29.86,1791.6,102,78.71,HIGH
SYNTH-BATCH-000205,Tilapia,True,123,9.47,8.49,6.91,12.45,9.09,74.49,118.07,22.6,1356.0,122,118.07,HIGH
SYNTH-BATCH-000205,Tilapia,True,366,8.83,10.0,8.83,10.53,6.95,64.16,157.42,78.99,4739.24,364,157.42,HIGH
SYNTH-BATCH-000206,Tilapia,True,23,6.57,5.73,5.09,6.57,7.93,62.13,13.16,5.07,223.11,17,13.16,MEDIUM
SYNTH-BATCH-000206,Tilapia,True,23,4.82,6.37,4.41,8.26,7.37,63.22,26.32,4.17,236.49,22,26.32,MEDIUM
SYNTH-BATCH-000206,Tilapia,True,61,7.25,6.58,3.78,8.18,5.61,62.25,39.48,20.87,1207.76,59,39.48,HIGH
SYNTH-BATCH-000206,Tilapia,True,117,7.26,6.01,5.03,8.72,5.78,65.51,52.64,22.9,1290.16,111,52.64,HIGH
SYNTH-BATCH-000207,Tilapia,True,70,1.97,2.58,1.12,6.43,3.13,,30.42,15.77,325.38,26,30.42,MEDIUM
SYNTH-BATCH-000207,Tilapia,True,102,1.55,2.17,1.31,5.48,2.67,77.03,60.85,26.49,348.87,23,60.85,LOW
SYNTH-BATCH-000207,Tilapia,True,96,5.04,4.27,3.74,5.04,-0.34,71.63,91.27,43.11,1124.66,40,91.27,MEDIUM
SYNTH-BATCH-000207,Tilapia,True,266,3.11,3.37,2.98,3.96,3.0,72.49,121.69,64.42,932.58,64,121.69,MEDIUM
SYNTH-BATCH-000208,Sardine,True,30,2.2,1.46,1.0,2.2,5.95,88.62,24.03,13.17,0.0,0,24.03,LOW
SYNTH-BATCH-000208,Sardine,True,33,2.47,1.37,-0.12,5.09,-1.45,84.36,48.05,9.39,51.55,3,48.05,LOW
SYNTH-BATCH-000208,Sardine,True,160,2.45,1.58,-0.53,3.98,-2.78,94.7,72.08,30.26,52.25,5,72.08,LOW
SYNTH-BATCH-000208,Sardine,True,27,3.41,2.43,2.17,3.93,0.9,96.02,96.1,12.98,98.24,3,96.1,LOW
SYNTH-BATCH-000209,Tuna,True,14,8.15,7.94,6.91,9.53,10.33,72.11,8.96,3.08,184.8,14,8.96,MEDIUM
SYNTH-BATCH-000209,Tuna,True,13,8.83,9.01,7.51,11.51,,66.36,17.93,5.39,323.4,13,17.93,HIGH
SYNTH-BATCH-000209,Tuna,True,50,6.46,8.61,5.84,12.19,9.15,74.16,26.89,9.46,567.6,50,26.89,HIGH
SYNTH-BATCH-000209,Tuna,True,24,9.86,9.21,7.23,10.0,11.94,69.65,35.86,9.45,566.97,24,35.86,HIGH
SYNTH-BATCH-000210,Mackerel,True,49,1.38,1.05,-1.52,1.38,1.58,71.75,28.0,10.39,0.0,0,28.0,LOW
SYNTH-BATCH-000210,Mackerel,True,113,-0.84,-0.32,-1.13,0.97,1.79,68.9,56.0,23.1,0.0,0,56.0,LOW
SYNTH-BATCH-000210,Mackerel,False,0,,,,,2.43,70.02,83.99,42.2,0.0,0,83.99,MEDIUM
SYNTH-BATCH-000210,Mackerel,True,159,0.93,1.73,0.63,3.13,0.96,75.98,111.99,46.9,0.0,0,111.99,MEDIUM
SYNTH-BATCH-000211,Snapper,True,81,5.23,5.39,3.26,8.33,3.45,68.75,41.76,20.24,1012.15,68,41.76,MEDIUM
SYNTH-BATCH-000211,Snapper,True,84,3.93,4.2,3.93,5.66,5.45,68.21,83.53,21.81,624.87,42,83.53,MEDIUM
SYNTH-BATCH-000211,Snapper,True,91,2.29,3.66,2.29,7.46,5.96,66.63,125.29,16.23,541.35,52,125.29,MEDIUM
SYNTH-BATCH-000211,Snapper,True,111,5.5,4.4,3.08,6.4,6.85,71.53,167.06,67.98,2287.89,63,167.06,HIGH
SYNTH-BATCH-000212,Tuna,True,19,3.0,3.74,2.78,6.32,6.6,77.76,28.88,6.92,197.0,10,28.88,MEDIUM
SYNTH-BATCH-000212,Tuna,True,56,4.15,4.51,3.86,7.53,3.81,76.01,57.76,11.85,472.0,39,57.76,MEDIUM
SYNTH-BATCH-000212,Tuna,True,55,6.15,5.22,3.87,7.39,7.17,75.6,86.64,30.31,1340.61,41,86.64,HIGH
SYNTH-BATCH-000212,Tuna,True,149,6.87,6.5,6.05,9.72,6.04,83.04,115.52,39.78,2386.78,149,115.52,HIGH
SYNTH-BATCH-000213,Sardine,True,28,-1.01,-0.31,-2.24,2.12,2.02,79.07,14.74,7.09,0.0,0,14.74,LOW
SYNTH-BATCH-000213,Sardine,True,43,1.22,1.71,1.22,3.84,2.79,79.06,29.48,7.46,14.46,2,29.48,LOW
SYNTH-BATCH-000213,Sardine,True,25,1.13,2.02,0.27,4.04,0.87,81.53,44.22,8.33,42.97,3,44.22,LOW
SYNTH-BATCH-000213,Sardine,True,85,0.91,0.62,-0.82,3.12,-0.21,77.95,58.96,26.57,0.0,0,58.96,LOW
SYNTH-BATCH-000214,Other,True,100,1.66,1.16,-0.53,1.66,1.46,70.75,38.98,18.43,0.0,0,38.98,LOW
SYNTH-BATCH-000214,Other,True,73,1.5,1.1,-1.32,1.5,2.49,70.64,77.96,30.76,0.0,0,77.96,LOW
SYNTH-BATCH-000214,Other,True,135,2.12,2.29,1.59,2.81,2.11,72.44,116.95,37.71,45.81,3,116.95,LOW
SYNTH-BATCH-000214,Other,True,110,1.78,2.11,-0.67,4.08,-0.5,67.61,155.93,72.06,428.94,9,155.93,MEDIUM
SYNTH-BATCH-000215,Snapper,True,4,5.24,5.14,4.57,5.68,7.14,65.88,6.98,2.49,88.51,1,6.98,LOW
SYNTH-BATCH-000215,Snapper,True,24,8.25,7.2,7.0,8.25,5.53,60.19,13.95,7.44,446.15,22,13.95,MEDIUM
SYNTH-BATCH-000215,Snapper,True,16,6.75,6.64,5.58,7.6,6.26,59.89,20.93,2.81,156.0,13,20.93,MEDIUM
SYNTH-BATCH-000215,Snapper,True,25,8.61,8.09,7.8,11.76,5.76,60.7,27.91,6.49,389.15,25,27.91,HIGH
SYNTH-BATCH-000216,Snapper,True,29,6.71,7.95,6.71,9.74,,64.62,13.71,5.49,329.4,29,13.71,MEDIUM
SYNTH-BATCH-000216,Snapper,True,32,9.04,9.02,7.58,12.0,8.24,65.0,27.43,13.51,810.41,32,27.43,HIGH
SYNTH-BATCH-000216,Snapper,True,60,7.75,8.4,7.29,11.33,9.98,61.85,41.14,19.74,1184.4,60,41.14,HIGH
SYNTH-BATCH-000216,Snapper,True,63,10.51,9.3,8.8,12.65,9.92,59.74,54.85,23.23,1393.59,63,54.85,HIGH
SYNTH-BATCH-000217,Other,True,62,2.82,3.88,2.08,7.46,2.54,76.42,35.94,13.93,486.89,38,35.94,MEDIUM
SYNTH-BATCH-000217,Other,True,144,4.03,4.27,4.03,6.5,3.9,71.9,71.89,27.95,926.29,79,71.89,MEDIUM
SYNTH-BATCH-000217,Other,True,176,3.15,4.3,1.81,6.85,6.26,,107.83,31.73,1111.62,101,107.83,HIGH
SYNTH-BATCH-000217,Other,True,186,6.5,5.56,3.61,8.78,3.69,81.78,143.78,69.89,3728.78,164,143.78,HIGH
SYNTH-BATCH-000218,Mackerel,True,26,3.35,4.05,2.68,6.36,3.43,81.11,11.24,6.07,187.61,13,11.24,MEDIUM
SYNTH-BATCH-000218,Mackerel,True,21,6.53,5.85,4.8,9.78,5.34,84.19,22.48,6.05,363.0,21,22.48,HIGH
SYNTH-BATCH-000218,Mackerel,True,11,5.29,4.64,2.34,5.73,5.01,79.3,33.73,6.71,215.68,5,33.73,MEDIUM
SYNTH-BATCH-000218,Mackerel,True,77,3.23,2.73,0.72,6.08,4.83,79.76,44.97,20.27,406.78,27,44.97,MEDIUM
SYNTH-BATCH-000219,Tuna,True,62,8.08,6.44,6.21,8.48,6.38,66.22,31.91,15.17,884.49,61,31.91,HIGH
SYNTH-BATCH-000219,Tuna,True,101,7.3,5.93,5.56,8.2,4.5,67.37,63.83,30.16,1605.04,88,63.83,HIGH
SYNTH-BATCH-000219,Tuna,True,60,7.86,7.29,6.56,11.08,4.77,62.36,95.74,29.93,1795.58,60,95.74,HIGH
SYNTH-BATCH-000219,Tuna,True,105,5.25,5.46,4.39,8.26,6.31,66.88,127.66,57.83,2901.28,88,127.66,HIGH
SYNTH-BATCH-000220,Tilapia,True,34,2.42,0.89,-0.03,2.43,-0.67,57.85,34.79,13.69,0.0,1,34.79,LOW
SYNTH-BATCH-000220,Tilapia,True,53,1.53,2.6,1.36,6.26,3.24,62.24,69.58,17.43,347.39,18,69.58,MEDIUM
SYNTH-BATCH-000220,Tilapia,True,73,2.32,2.41,-0.2,6.19,0.38,61.8,104.36,39.41,718.0,22,104.36,MEDIUM
SYNTH-BATCH-000220,Tilapia,True,131,4.25,4.55,4.25,7.3,2.0,62.55,139.15,31.31,1221.92,85,139.15,HIGH
SYNTH-BATCH-000221,Sardine,True,47,6.07,7.91,6.01,8.41,11.02,75.42,18.35,9.36,561.6,47,18.35,MEDIUM
SYNTH-BATCH-000221,Sardine,True,44,7.63,8.3,6.3,11.29,8.91,73.48,36.69,9.7,582.0,44,36.69,HIGH
SYNTH-BATCH-000221,Sardine,True,40,11.07,10.54,9.06,14.61,9.88,75.2,55.04,17.52,1051.18,40,55.04,HIGH
SYNTH-BATCH-000221,Sardine,True,22,10.13,10.2,8.52,14.22,9.6,74.98,73.39,11.77,706.1,22,73.39,HIGH
SYNTH-BATCH-000222,Mackerel,True,12,3.69,2.85,0.11,6.89,5.81,64.11,27.56,7.52,186.76,8,27.56,MEDIUM
SYNTH-BATCH-000222,Mackerel,True,59,3.31,3.9,3.02,4.8,4.18,60.39,55.12,30.05,671.67,23,55.12,MEDIUM
SYNTH-BATCH-000222,Mackerel,True,117,4.87,4.59,2.6,8.06,3.52,65.99,82.68,21.82,937.72,85,82.68,HIGH
SYNTH-BATCH-000222,Mackerel,True,70,5.02,3.62,1.72,5.02,3.06,60.61,110.25,40.63,868.35,27,110.25,MEDIUM
SYNTH-BATCH-000223,Snapper,True,30,2.62,2.2,0.58,2.62,3.82,65.06,28.94,8.83,0.0,0,28.94,LOW
SYNTH-BATCH-000223,Snapper,True,42,2.11,3.13,0.89,5.31,2.99,72.27,57.87,21.76,417.69,15,57.87,LOW
SYNTH-BATCH-000223,Snapper,True,62,0.36,0.56,0.36,2.34,2.91,66.03,86.81,19.63,0.0,1,86.81,LOW
SYNTH-BATCH-000223,Snapper,True,232,1.69,1.63,-0.5,4.16,1.79,66.17,115.74,57.2,164.41,11,115.74,LOW
SYNTH-BATCH-000224,Snapper,False,0,,,,,4.8,92.97,9.8,2.21,0.0,0,9.8,LOW
SYNTH-BATCH-000224,Snapper,True,7,3.08,2.09,0.29,3.87,6.18,95.34,19.6,2.57,12.4,0,19.6,LOW
SYNTH-BATCH-000224,Snapper,True,44,4.3,4.67,4.3,6.01,2.94,94.11,29.4,12.69,427.36,24,29.4,MEDIUM
SYNTH-BATCH-000224,Snapper,True,32,6.32,4.5,2.18,7.74,2.69,91.22,39.2,6.13,250.02,21,39.2,MEDIUM
SYNTH-BATCH-000225,Other,True,23,2.68,2.42,0.74,5.34,3.99,68.31,17.99,7.55,107.6,5,17.99,LOW
